nama_variable,nama_kebangsaan,nama_tahun,nama_bulan,jumlah_kunjungan
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Februari,53577
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Maret,50086
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,April,48064
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Mei,69693
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Juni,66089
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Juli,53151
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Agustus,49664
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,September,49541
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Oktober,50546
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,November,56034
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Desember,62176
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,India,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Januari,33344
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Februari,41642
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Maret,43538
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,April,44090
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Mei,35008
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Juni,37420
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Juli,45103
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Agustus,63044
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,September,53315
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Oktober,44122
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,November,37893
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Desember,41104
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Japan,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Januari,33620
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Februari,31847
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Maret,27005
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,April,26557
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Mei,26814
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Juni,30026
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Juli,39740
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Agustus,38923
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,September,32773
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Oktober,34880
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,November,31588
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Desember,34543
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,South Korea,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Januari,1100
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Februari,961
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Maret,1150
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,April,1330
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Mei,716
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Juni,1315
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Juli,1486
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Agustus,1186
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,September,1310
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Oktober,1348
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,November,1401
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Desember,1360
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Pakistan,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Januari,4077
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Februari,6324
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Maret,4190
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,April,4204
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Mei,3739
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Juni,7009
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Juli,5041
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Agustus,5854
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,September,4278
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Oktober,5219
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,November,4302
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Desember,5540
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bangladesh,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Januari,1771
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Februari,2043
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Maret,2213
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,April,3052
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Mei,1952
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Juni,2034
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Juli,2211
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Agustus,2693
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,September,2558
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Oktober,2463
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,November,3020
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Desember,2897
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Srilanka,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Januari,17092
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Februari,20612
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Maret,15681
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,April,14950
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Mei,15392
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Juni,17348
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Juli,19551
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Agustus,18658
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,September,18001
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Oktober,18374
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,November,17005
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Desember,14826
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Taiwan,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Januari,178665
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Februari,199960
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Maret,167995
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,April,170136
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Mei,164936
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Juni,168269
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Juli,193594
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Agustus,193859
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,September,172856
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Oktober,160300
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,November,147334
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Desember,154175
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,China,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Januari,21
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Februari,35
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Maret,80
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,April,52
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Mei,11
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Juni,16
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Juli,64
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Agustus,135
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,September,95
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Oktober,83
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,November,81
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Desember,30
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Afganistan,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Januari,116
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Februari,64
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Maret,66
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,April,50
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Mei,38
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Juni,64
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Juli,63
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Agustus,90
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,September,85
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Oktober,72
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,November,85
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Desember,74
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,Bhutan,2019,Tahunan,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Januari,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Februari,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Maret,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,April,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Mei,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Juni,1
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Juli,1
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Agustus,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,September,2
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Oktober,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,November,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Desember,-
Kunjungan Wisatawan Mancanegara per bulan Menurut Kebangsaan,British Indian Ocean Teritory,2019,Tahunan,-
